Domain Code,Domain,Reporter Country Code (M49),Reporter Countries,Partner Country Code (M49),Partner Countries,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value
"TM","Detailed trade matrix","032","Argentina","076","Brazil","5610","Import Quantity","24212.02","Wine","2010","2010","t","0"
"TM","Detailed trade matrix","032","Argentina","076","Brazil","5610","Import Quantity","24212.02","Wine","2011","2011","t","0"
"TM","Detailed trade matrix","032","Argentina","076","Brazil","5610","Import Quantity","24212.02","Wine","2012","2012","t","0"
"TM","Detailed trade matrix","032","Argentina","076","Brazil","5610","Import Quantity","24212.02","Wine","2013","2013","t","0"
"TM","Detailed trade matrix","032","Argentina","076","Brazil","5610","Import Quantity","24212.02","Wine","2015","2015","t","0.17"
"TM","Detailed trade matrix","032","Argentina","076","Brazil","5610","Import Quantity","24212.02","Wine","2018","2018","t","0.18"
"TM","Detailed trade matrix","032","Argentina","076","Brazil","5622","Import Value","24212.02","Wine","2008","2008","1000 USD","3"
"TM","Detailed trade matrix","032","Argentina","076","Brazil","5622","Import Value","24212.02","Wine","2009","2009","1000 USD","1"
"TM","Detailed trade matrix","032","Argentina","076","Brazil","5622","Import Value","24212.02","Wine","2010","2010","1000 USD","3"
"TM","Detailed trade matrix","032","Argentina","076","Brazil","5622","Import Value","24212.02","Wine","2011","2011","1000 USD","1"
"TM","Detailed trade matrix","032","Argentina","076","Brazil","5622","Import Value","24212.02","Wine","2012","2012","1000 USD","2"
"TM","Detailed trade matrix","032","Argentina","076","Brazil","5622","Import Value","24212.02","Wine","2013","2013","1000 USD","1"
"TM","Detailed trade matrix","032","Argentina","076","Brazil","5622","Import Value","24212.02","Wine","2015","2015","1000 USD","3"
"TM","Detailed trade matrix","032","Argentina","076","Brazil","5622","Import Value","24212.02","Wine","2018","2018","1000 USD","3"
"TM","Detailed trade matrix","032","Argentina","076","Brazil","5910","Export Quantity","24212.02","Wine","2008","2008","t","15540"
"TM","Detailed trade matrix","032","Argentina","076","Brazil","5910","Export Quantity","24212.02","Wine","2009","2009","t","15005"
"TM","Detailed trade matrix","032","Argentina","076","Brazil","5910","Export Quantity","24212.02","Wine","2010","2010","t","18175"
"TM","Detailed trade matrix","032","Argentina","076","Brazil","5910","Export Quantity","24212.02","Wine","2011","2011","t","18729"
"TM","Detailed trade matrix","032","Argentina","076","Brazil","5910","Export Quantity","24212.02","Wine","2012","2012","t","15527"
"TM","Detailed trade matrix","032","Argentina","076","Brazil","5910","Export Quantity","24212.02","Wine","2013","2013","t","13748"
"TM","Detailed trade matrix","032","Argentina","076","Brazil","5910","Export Quantity","24212.02","Wine","2014","2014","t","13840.21"
"TM","Detailed trade matrix","032","Argentina","076","Brazil","5910","Export Quantity","24212.02","Wine","2015","2015","t","12889.09"
"TM","Detailed trade matrix","032","Argentina","076","Brazil","5910","Export Quantity","24212.02","Wine","2016","2016","t","14572.96"
"TM","Detailed trade matrix","032","Argentina","076","Brazil","5910","Export Quantity","24212.02","Wine","2017","2017","t","16328.97"
"TM","Detailed trade matrix","032","Argentina","076","Brazil","5910","Export Quantity","24212.02","Wine","2018","2018","t","16290.44"
"TM","Detailed trade matrix","032","Argentina","076","Brazil","5910","Export Quantity","24212.02","Wine","2019","2019","t","17721.18"
"TM","Detailed trade matrix","032","Argentina","076","Brazil","5910","Export Quantity","24212.02","Wine","2020","2020","t","23259.27"
"TM","Detailed trade matrix","032","Argentina","076","Brazil","5910","Export Quantity","24212.02","Wine","2021","2021","t","28176.87"
"TM","Detailed trade matrix","032","Argentina","076","Brazil","5922","Export Value","24212.02","Wine","2008","2008","1000 USD","41912"
"TM","Detailed trade matrix","032","Argentina","076","Brazil","5922","Export Value","24212.02","Wine","2009","2009","1000 USD","41437"
"TM","Detailed trade matrix","032","Argentina","076","Brazil","5922","Export Value","24212.02","Wine","2010","2010","1000 USD","56937"
"TM","Detailed trade matrix","032","Argentina","076","Brazil","5922","Export Value","24212.02","Wine","2011","2011","1000 USD","68273"
"TM","Detailed trade matrix","032","Argentina","076","Brazil","5922","Export Value","24212.02","Wine","2012","2012","1000 USD","59459"
"TM","Detailed trade matrix","032","Argentina","076","Brazil","5922","Export Value","24212.02","Wine","2013","2013","1000 USD","53550"
"TM","Detailed trade matrix","032","Argentina","076","Brazil","5922","Export Value","24212.02","Wine","2014","2014","1000 USD","55676"
"TM","Detailed trade matrix","032","Argentina","076","Brazil","5922","Export Value","24212.02","Wine","2015","2015","1000 USD","49039"
"TM","Detailed trade matrix","032","Argentina","076","Brazil","5922","Export Value","24212.02","Wine","2016","2016","1000 USD","46624"
"TM","Detailed trade matrix","032","Argentina","076","Brazil","5922","Export Value","24212.02","Wine","2017","2017","1000 USD","55163"
"TM","Detailed trade matrix","032","Argentina","076","Brazil","5922","Export Value","24212.02","Wine","2018","2018","1000 USD","56918"
"TM","Detailed trade matrix","032","Argentina","076","Brazil","5922","Export Value","24212.02","Wine","2019","2019","1000 USD","58061"
"TM","Detailed trade matrix","032","Argentina","076","Brazil","5922","Export Value","24212.02","Wine","2020","2020","1000 USD","66471"
"TM","Detailed trade matrix","032","Argentina","076","Brazil","5922","Export Value","24212.02","Wine","2021","2021","1000 USD","83772"
"TM","Detailed trade matrix","032","Argentina","152","Chile","5610","Import Quantity","24212.02","Wine","2008","2008","t","71"
"TM","Detailed trade matrix","032","Argentina","152","Chile","5610","Import Quantity","24212.02","Wine","2009","2009","t","11800"
"TM","Detailed trade matrix","032","Argentina","152","Chile","5610","Import Quantity","24212.02","Wine","2010","2010","t","34202"
"TM","Detailed trade matrix","032","Argentina","152","Chile","5610","Import Quantity","24212.02","Wine","2011","2011","t","7238"
"TM","Detailed trade matrix","032","Argentina","152","Chile","5610","Import Quantity","24212.02","Wine","2012","2012","t","41"
"TM","Detailed trade matrix","032","Argentina","152","Chile","5610","Import Quantity","24212.02","Wine","2013","2013","t","62"
"TM","Detailed trade matrix","032","Argentina","152","Chile","5610","Import Quantity","24212.02","Wine","2014","2014","t","64.79"
"TM","Detailed trade matrix","032","Argentina","152","Chile","5610","Import Quantity","24212.02","Wine","2015","2015","t","124.63"
"TM","Detailed trade matrix","032","Argentina","152","Chile","5610","Import Quantity","24212.02","Wine","2016","2016","t","10448.05"
"TM","Detailed trade matrix","032","Argentina","152","Chile","5610","Import Quantity","24212.02","Wine","2017","2017","t","76051.82"
"TM","Detailed trade matrix","032","Argentina","152","Chile","5610","Import Quantity","24212.02","Wine","2018","2018","t","2240.19"
"TM","Detailed trade matrix","032","Argentina","152","Chile","5610","Import Quantity","24212.02","Wine","2019","2019","t","121.16"
"TM","Detailed trade matrix","032","Argentina","152","Chile","5610","Import Quantity","24212.02","Wine","2020","2020","t","77.48"
"TM","Detailed trade matrix","032","Argentina","152","Chile","5610","Import Quantity","24212.02","Wine","2021","2021","t","424.38"
"TM","Detailed trade matrix","032","Argentina","152","Chile","5622","Import Value","24212.02","Wine","2008","2008","1000 USD","210"
"TM","Detailed trade matrix","032","Argentina","152","Chile","5622","Import Value","24212.02","Wine","2009","2009","1000 USD","5735"
"TM","Detailed trade matrix","032","Argentina","152","Chile","5622","Import Value","24212.02","Wine","2010","2010","1000 USD","18631"
"TM","Detailed trade matrix","032","Argentina","152","Chile","5622","Import Value","24212.02","Wine","2011","2011","1000 USD","5470"
"TM","Detailed trade matrix","032","Argentina","152","Chile","5622","Import Value","24212.02","Wine","2012","2012","1000 USD","251"
"TM","Detailed trade matrix","032","Argentina","152","Chile","5622","Import Value","24212.02","Wine","2013","2013","1000 USD","382"
"TM","Detailed trade matrix","032","Argentina","152","Chile","5622","Import Value","24212.02","Wine","2014","2014","1000 USD","283"
"TM","Detailed trade matrix","032","Argentina","152","Chile","5622","Import Value","24212.02","Wine","2015","2015","1000 USD","861"
"TM","Detailed trade matrix","032","Argentina","152","Chile","5622","Import Value","24212.02","Wine","2016","2016","1000 USD","7603"
"TM","Detailed trade matrix","032","Argentina","152","Chile","5622","Import Value","24212.02","Wine","2017","2017","1000 USD","55410"
"TM","Detailed trade matrix","032","Argentina","152","Chile","5622","Import Value","24212.02","Wine","2018","2018","1000 USD","2878"
"TM","Detailed trade matrix","032","Argentina","152","Chile","5622","Import Value","24212.02","Wine","2019","2019","1000 USD","949"
"TM","Detailed trade matrix","032","Argentina","152","Chile","5622","Import Value","24212.02","Wine","2020","2020","1000 USD","787"
"TM","Detailed trade matrix","032","Argentina","152","Chile","5622","Import Value","24212.02","Wine","2021","2021","1000 USD","1565"
"TM","Detailed trade matrix","032","Argentina","152","Chile","5910","Export Quantity","24212.02","Wine","2008","2008","t","4008"
"TM","Detailed trade matrix","032","Argentina","152","Chile","5910","Export Quantity","24212.02","Wine","2009","2009","t","984"
"TM","Detailed trade matrix","032","Argentina","152","Chile","5910","Export Quantity","24212.02","Wine","2010","2010","t","1964"
"TM","Detailed trade matrix","032","Argentina","152","Chile","5910","Export Quantity","24212.02","Wine","2011","2011","t","929"
"TM","Detailed trade matrix","032","Argentina","152","Chile","5910","Export Quantity","24212.02","Wine","2012","2012","t","968"
"TM","Detailed trade matrix","032","Argentina","152","Chile","5910","Export Quantity","24212.02","Wine","2013","2013","t","771"
"TM","Detailed trade matrix","032","Argentina","152","Chile","5910","Export Quantity","24212.02","Wine","2014","2014","t","933.34"
"TM","Detailed trade matrix","032","Argentina","152","Chile","5910","Export Quantity","24212.02","Wine","2015","2015","t","1061.65"
"TM","Detailed trade matrix","032","Argentina","152","Chile","5910","Export Quantity","24212.02","Wine","2016","2016","t","862.32"
"TM","Detailed trade matrix","032","Argentina","152","Chile","5910","Export Quantity","24212.02","Wine","2017","2017","t","953.94"
"TM","Detailed trade matrix","032","Argentina","152","Chile","5910","Export Quantity","24212.02","Wine","2018","2018","t","638.88"
"TM","Detailed trade matrix","032","Argentina","152","Chile","5910","Export Quantity","24212.02","Wine","2019","2019","t","954.73"
"TM","Detailed trade matrix","032","Argentina","152","Chile","5910","Export Quantity","24212.02","Wine","2020","2020","t","1731.86"
"TM","Detailed trade matrix","032","Argentina","152","Chile","5910","Export Quantity","24212.02","Wine","2021","2021","t","1448.27"
"TM","Detailed trade matrix","032","Argentina","152","Chile","5922","Export Value","24212.02","Wine","2008","2008","1000 USD","3462"
"TM","Detailed trade matrix","032","Argentina","152","Chile","5922","Export Value","24212.02","Wine","2009","2009","1000 USD","2549"
"TM","Detailed trade matrix","032","Argentina","152","Chile","5922","Export Value","24212.02","Wine","2010","2010","1000 USD","3761"
"TM","Detailed trade matrix","032","Argentina","152","Chile","5922","Export Value","24212.02","Wine","2011","2011","1000 USD","4545"
"TM","Detailed trade matrix","032","Argentina","152","Chile","5922","Export Value","24212.02","Wine","2012","2012","1000 USD","5467"
"TM","Detailed trade matrix","032","Argentina","152","Chile","5922","Export Value","24212.02","Wine","2013","2013","1000 USD","4960"
"TM","Detailed trade matrix","032","Argentina","152","Chile","5922","Export Value","24212.02","Wine","2014","2014","1000 USD","5136"
"TM","Detailed trade matrix","032","Argentina","152","Chile","5922","Export Value","24212.02","Wine","2015","2015","1000 USD","4950"
"TM","Detailed trade matrix","032","Argentina","152","Chile","5922","Export Value","24212.02","Wine","2016","2016","1000 USD","4048"
"TM","Detailed trade matrix","032","Argentina","152","Chile","5922","Export Value","24212.02","Wine","2017","2017","1000 USD","3553"
"TM","Detailed trade matrix","032","Argentina","152","Chile","5922","Export Value","24212.02","Wine","2018","2018","1000 USD","3415"
"TM","Detailed trade matrix","032","Argentina","152","Chile","5922","Export Value","24212.02","Wine","2019","2019","1000 USD","3373"
"TM","Detailed trade matrix","032","Argentina","152","Chile","5922","Export Value","24212.02","Wine","2020","2020","1000 USD","4315"
"TM","Detailed trade matrix","032","Argentina","152","Chile","5922","Export Value","24212.02","Wine","2021","2021","1000 USD","4355"
"TM","Detailed trade matrix","032","Argentina","170","Colombia","5610","Import Quantity","24212.02","Wine","2009","2009","t","0"
"TM","Detailed trade matrix","032","Argentina","170","Colombia","5622","Import Value","24212.02","Wine","2009","2009","1000 USD","0"
"TM","Detailed trade matrix","032","Argentina","170","Colombia","5910","Export Quantity","24212.02","Wine","2008","2008","t","2571"
"TM","Detailed trade matrix","032","Argentina","170","Colombia","5910","Export Quantity","24212.02","Wine","2009","2009","t","2957"
"TM","Detailed trade matrix","032","Argentina","170","Colombia","5910","Export Quantity","24212.02","Wine","2010","2010","t","3089"
"TM","Detailed trade matrix","032","Argentina","170","Colombia","5910","Export Quantity","24212.02","Wine","2011","2011","t","3023"
"TM","Detailed trade matrix","032","Argentina","170","Colombia","5910","Export Quantity","24212.02","Wine","2012","2012","t","3460"
"TM","Detailed trade matrix","032","Argentina","170","Colombia","5910","Export Quantity","24212.02","Wine","2013","2013","t","2485"
"TM","Detailed trade matrix","032","Argentina","170","Colombia","5910","Export Quantity","24212.02","Wine","2014","2014","t","2713.14"
"TM","Detailed trade matrix","032","Argentina","170","Colombia","5910","Export Quantity","24212.02","Wine","2015","2015","t","2640.12"
"TM","Detailed trade matrix","032","Argentina","170","Colombia","5910","Export Quantity","24212.02","Wine","2016","2016","t","2976.04"
"TM","Detailed trade matrix","032","Argentina","170","Colombia","5910","Export Quantity","24212.02","Wine","2017","2017","t","2690.19"
